order_item_id,order_id,product_id,quantity,price_at_purchase
10934,14134,1409,8,271.66
10935,9264,1055,8,207.37
10936,3568,1474,8,810.87
10937,803,543,8,805.01
10938,11361,1087,8,877.84
10939,7441,182,8,758
10940,8278,671,8,396.77
10941,2310,1210,8,343.77
10942,14588,1736,8,932.17
10943,8266,1143,8,944.46
10944,1237,417,8,715.62
10945,7964,383,8,587.82
10946,11388,572,8,935.66
10947,10595,1573,8,306.59
10948,7629,1854,8,652.96
10949,12398,1670,8,757.33
10950,14332,312,8,805.45
10951,10789,469,8,614.31
10952,2919,1450,8,398.55
10953,1008,107,8,805.18
10954,14155,1498,8,956.15
10955,5988,158,8,409.77
10956,9721,315,8,688.36
10957,7154,417,8,717.7
10958,1899,1221,8,976.64
10959,7094,898,8,330.43
10960,166,968,8,481.85
10961,565,173,8,534.71
10962,9448,1478,8,497.25
10963,5142,1181,8,855.43
10964,1923,1117,8,242.79
10965,3196,47,8,787.46
10966,12147,1237,8,518.67
10967,7957,1696,8,386.04
10968,2026,250,8,480.74
10969,6382,732,8,588.97
10970,5377,538,8,530.32
10971,8006,175,8,300.01
10972,3299,1539,8,358.71
10973,14822,891,8,366.91
10974,3592,1596,8,586.26
10975,14797,358,8,442.63
10976,7982,1059,8,315.3
10977,8978,1558,8,742.09
10978,10309,950,8,688.93
10979,10278,36,8,499.62
10980,5280,822,8,708.44
10981,6862,1649,8,589.41
10982,10179,882,8,338.17
10983,2512,459,8,592.2
10984,12919,195,8,300.51
10985,4541,1474,8,474
10986,3745,220,8,356.67
10987,11611,333,8,291.86
10988,1522,410,8,366.72
10989,14436,679,8,416.91
10990,6143,15,8,465.07
10991,6608,1595,8,326.95
10992,186,1079,8,285.76
10993,11848,748,8,722.96
10994,5170,1936,8,352.57
10995,13169,1196,8,829.91
10996,2734,1850,8,424.48
10997,5956,503,8,255.08
10998,12029,809,8,279.99
10999,6324,191,8,909.22
11000,13139,395,8,430.65
11001,8837,272,8,267.04
11002,8910,634,8,420.43
11003,14103,1144,8,204.38
11004,3716,1401,8,985.56
11005,8911,317,8,483.83
11006,4586,13,8,507.05
11007,3186,22,8,474.27
11008,7091,1119,8,272.13
11009,5835,1167,8,253.2
11010,13444,1620,8,694.91
11011,10829,1823,8,323.79
11012,6495,1522,8,281.2
11013,5341,1956,8,669.45
11014,11,949,8,233.65
11015,21,1582,8,994.67
11016,14172,1276,8,456.7
11017,12843,540,8,283.77
11018,13123,849,8,643.68
11019,13322,1272,8,654.89
11020,14266,338,8,684.78
11021,8943,240,8,429.78
11022,11290,545,8,565.21
11023,242,85,8,825.71
11024,4056,1414,8,859.83
11025,9872,975,8,827.03
11026,4057,390,8,476.59
11027,13352,1182,8,390.92
11028,8121,1234,8,380.87
11029,9136,792,8,720.09
11030,13555,1100,8,265.54
11031,9437,129,8,162.47
11032,3098,1675,8,598.28
11033,9246,379,8,255.72
11034,12730,1393,8,457.03
11035,9373,1136,8,417.72
11036,5007,1795,8,920.93
11037,874,742,8,443.69
11038,4305,1293,8,709.23
11039,15,864,8,358.43
11040,4461,1361,8,376.71
11041,14847,117,8,548.3
11042,5286,549,8,501.61
11043,8369,1627,8,792.35
11044,4030,1814,8,683.94
11045,13309,1393,8,617.71
11046,10300,1863,8,399.12
11047,12590,151,8,978.88
11048,9634,1527,8,740.98
11049,13182,50,8,459.43
11050,10733,1278,8,343.33
11051,14677,206,8,299.17
11052,13143,310,8,522.47
11053,9803,1339,8,364.13
11054,13821,1465,8,453.56
11055,10043,87,8,277.81
11056,9533,192,8,300.24
11057,192,148,8,751.19
11058,4952,1131,8,595.15
11059,7750,513,8,754.66
11060,7741,1567,8,514.99
11061,4498,675,8,417.44
11062,12587,1649,8,683.97
11063,8915,817,8,316.25
11064,14445,1097,8,918
11065,11268,1714,8,862.9
11066,8360,1290,8,382.57
11067,8254,1857,8,940.18
11068,116,883,8,621.43
11069,12736,1610,8,377.56
11070,2588,910,8,348.46
11071,2335,1364,8,395.55
11072,8893,803,8,619.12
11073,1373,795,8,627.93
11074,3360,1301,8,992.11
11075,6388,552,8,263.2
11076,10497,1190,8,761.67
11077,3629,27,8,251.65
11078,7117,1512,8,500.3
11079,4097,1978,8,778.83
11080,9717,1077,8,588.76
11081,6191,613,8,290.18
11082,8210,225,8,453.13
11083,8764,1312,8,995.16
11084,9393,529,8,365.8
11085,6840,797,8,572.34
11086,12631,971,8,554.68
11087,7596,472,8,527.63
11088,4114,719,8,921.77
11089,4651,736,8,784.08
11090,14956,1252,8,791.36
11091,6826,1485,8,599.43
11092,1470,1491,8,855.33
11093,11691,169,8,930.7
11094,10491,1140,8,649.9
11095,12387,1345,8,411.69
11096,3560,1556,8,496.17
11097,1095,1768,8,960.15
11098,11156,949,8,233.65
11099,8825,1355,8,702.26
11100,9800,1549,8,826.41
11101,6559,655,8,819.65
11102,1110,76,8,331.55
11103,11012,1545,8,314.16
11104,4809,292,8,544.96
11105,7297,1572,8,417.06
11106,11539,465,8,602.27
11107,5209,320,8,630.86
11108,11928,1451,8,566.07
11109,3451,1455,8,338.16
11110,5787,1909,8,756.33
11111,11693,1513,8,591.08
11112,12438,389,8,435.88
11113,12196,1376,8,444.43
11114,7425,1097,8,767.28
11115,4080,1881,8,339.97
11116,11716,773,8,827.36
11117,10204,425,8,279.18
11118,11780,1277,8,352.59
11119,7501,807,8,810.2
11120,7047,447,8,924.57
11121,3239,1587,8,314.06
11122,1533,565,8,769.3
11123,3379,464,8,382.16
11124,780,1321,8,516.03
11125,13664,754,8,989.8
11126,1751,508,8,273.05
11127,6246,154,8,497.96
11128,9237,82,8,442.69
11129,14182,514,8,567.01
11130,3045,50,8,728.48
11131,2032,976,8,833.73
11132,1312,1787,8,716.29
11133,8153,238,8,376.33
11134,13178,1664,8,916.33
11135,7925,1247,8,806.97
11136,14159,1179,8,623.96
11137,4571,415,8,870.22
11138,10630,1273,8,470.39
11139,11282,498,8,435.94
11140,3058,879,8,911.42
11141,1145,1347,8,675.38
11142,2169,1186,8,456.25
11143,3550,485,8,559.41
11144,3640,31,8,476.29
11145,8374,505,8,333.87
11146,12814,977,8,554.3
11147,6176,383,8,742.38
11148,3710,900,8,431.51
11149,6285,1306,8,372.47
11150,13083,1326,8,295.57
11151,512,1377,8,647.19
11152,6423,1606,8,688.38
11153,10555,11,8,270.9
11154,11336,283,8,972.59
11155,9737,1279,8,774.17
11156,7893,1931,8,552.91
11157,1254,1333,8,543.57
11158,8962,1770,8,677.44
11159,12751,1025,8,374.76
11160,4054,390,8,410.11
11161,14546,891,8,505.25
11162,2054,290,8,695.45
11163,4724,760,8,216.33
11164,14611,1198,8,453.18
11165,10812,1137,8,232.21
11166,6713,979,8,329.25
11167,60,1528,8,439.62
11168,5924,1292,8,734.86
11169,14727,1861,8,240.07
11170,4842,1918,8,881.69
11171,12757,1064,8,760.51
11172,2739,971,8,705.23
11173,1726,482,8,599.24
11174,197,643,8,384.34
11175,12350,1162,8,804.13
11176,12316,1534,8,451.01
11177,8456,1365,8,495.36
11178,12578,363,8,225.47
11179,9861,1180,8,781.83
11180,2123,210,8,223.96
11181,14431,378,8,363.89
11182,10115,9,8,330.83
11183,13176,1737,8,253.57
11184,4731,47,8,397.85
11185,350,1242,8,944.2
11186,9310,463,8,384.55
11187,5977,1852,8,319.82
11188,6253,90,8,398.74
11189,8702,481,8,261.05
11190,5581,1744,8,876.48
11191,4669,349,8,366.38
11192,10116,883,8,503.46
11193,2426,1280,8,279.77
11194,2921,1544,8,766.58
11195,2860,344,8,544.47
11196,3109,788,8,527.53
11197,6389,1969,8,256.35
11198,5765,893,8,655.05
11199,375,594,8,314.96
11200,3605,915,8,256.88
11201,788,565,8,404.83
11202,10355,766,8,403.25
11203,7309,1420,8,374.62
11204,8118,624,8,477.07
11205,4967,1400,8,688.07
11206,6803,207,8,910.07
11207,1770,840,8,346.15
11208,4442,390,8,988.98
11209,1748,1052,8,775.69
11210,14813,1946,8,942.53
11211,10722,975,8,452.37
11212,1390,867,8,465.23
11213,7382,670,8,359.75
11214,617,816,8,344.85
11215,12496,597,8,941.77
11216,10442,1093,8,621.71
11217,8531,1312,8,601.91
11218,5714,1462,8,442.96
11219,1329,1028,8,357.13
11220,5612,158,8,754.37
11221,13515,1605,8,656.74
11222,8539,462,8,710.58
11223,13230,1179,8,418.94
11224,2798,1550,8,723.44
11225,12271,1606,8,288.87
11226,9875,711,8,361.14
11227,8214,1316,8,288
11228,8638,1389,8,364.39
11229,4409,1422,8,930.88
11230,3586,225,8,360.79
11231,14395,651,8,646.96
11232,13839,1559,8,342.13
11233,11806,1169,8,421.02
11234,8619,566,8,439.17
11235,7050,561,8,572.95
11236,14637,270,8,458.22
11237,4215,137,8,530.64
11238,11041,656,8,418.19
11239,10873,861,8,956.31
11240,966,384,8,355.22
11241,9781,1531,8,669.17
11242,1334,1851,8,469.37
11243,14981,1191,8,372.67
11244,13251,1437,8,577.21
11245,11206,663,8,712.35
11246,5918,171,8,427.58
11247,7085,410,8,366.72
11248,171,1828,8,419.95
11249,3369,931,8,537.5
11250,9799,1698,8,883.8
11251,7311,1577,8,855.23
11252,14347,1198,8,512.51
11253,4474,1069,8,926.76
11254,10511,1095,8,396.23
11255,11940,1995,8,360.77
11256,8797,347,8,315.04
11257,10639,1227,8,994.45
11258,2550,538,8,447.83
11259,10578,1268,8,847.15
11260,12586,322,8,414.37
11261,12742,1240,8,337.36
11262,8941,548,8,267.23
11263,1445,1344,8,445.26
11264,8867,123,8,726.4
11265,14673,234,8,898.17
11266,11432,1346,8,332.33
11267,2463,836,8,252.96
11268,6017,1351,8,243.79
11269,3249,342,8,654.54
11270,6650,1944,8,644.72
11271,14211,82,8,822.45
11272,12291,1565,8,403.93
11273,10180,1201,8,571.08
11274,10337,1490,8,860.51
11275,7794,1477,8,969.8
11276,5641,1674,8,765.62
11277,2534,1698,8,332.63
11278,13810,68,8,507.52
11279,7818,1665,8,391.71
11280,2903,468,8,733.48
11281,14653,453,8,230.25
11282,4636,262,8,669.17
11283,12905,345,8,392.96
11284,7204,1301,8,271.97
11285,5012,259,8,490.53
11286,970,1312,8,460.49
11287,10241,557,8,469.1
11288,10409,281,8,380.9
11289,13186,946,8,612.85
11290,194,1223,8,690.43
11291,11420,874,8,421.25
11292,6424,648,8,936.32
11293,8555,1018,8,812.61
11294,2477,527,8,406.49
11295,11467,1455,8,338.16
11296,2974,890,8,760.51
11297,2321,722,8,242.35
11298,1736,1472,8,823.58
11299,13303,1812,8,885.97
11300,14372,1974,8,520.82
11301,1073,438,8,815.37
11302,5284,79,8,776.89
11303,5846,483,8,430.11
11304,8489,926,8,375.49
11305,10569,946,8,721.53
11306,8735,283,8,955.9
11307,3124,1284,8,278.55
11308,1402,864,8,715.33
11309,11263,226,8,361.66
11310,11342,1527,8,317.94
11311,1685,1529,8,391.57
11312,14226,1998,8,722.05
11313,9772,997,8,741.07
11314,1262,432,8,261.66
11315,3492,1105,8,571.53
11316,8693,1817,8,300.92
11317,3447,1505,8,726.18
11318,10864,1505,8,803.38
11319,2112,80,8,282.89
11320,10295,1755,8,758.75
11321,14619,94,8,389.9
11322,12280,1657,8,284.95
11323,14989,1876,8,477.59
11324,3389,1513,8,641.73
11325,9722,1056,8,767.92
11326,7093,1951,8,627.47
11327,10321,1137,8,606.43
11328,4130,330,8,610.75
11329,12245,109,8,477.24
11330,11729,1139,8,683.85
11331,5101,1260,8,941.91
11332,7915,1744,8,837.75
11333,12208,1618,8,366.1
11334,10908,276,8,309.43
11335,850,1777,8,447.33
11336,3277,1082,8,350.61
11337,9850,1230,8,891.97
11338,7916,977,8,328.19
11339,14750,321,8,384.69
11340,10206,517,8,446.83
11341,2984,1301,8,271.97
11342,5082,1814,8,711.96
11343,3458,1217,8,822.72
11344,14088,556,8,367.4
11345,8334,126,8,882.6
11346,8452,1562,8,557.03
11347,4125,1181,8,458.87
11348,2917,533,8,486.1
11349,474,1151,8,371.83
11350,11898,1380,8,359.55
11351,5776,15,8,982.41
11352,13600,869,8,864.49
11353,6189,429,8,857.58
11354,8087,1216,8,392.15
11355,4645,1324,8,470.34
11356,1804,1902,8,645.95
11357,2724,1713,8,694.77
11358,1368,123,8,489.75
11359,12036,1507,8,277.15
11360,12816,750,8,246.97
11361,971,1777,8,664.55
11362,13419,751,8,543.38
11363,781,980,8,726.77
11364,12242,347,8,415.93
11365,3162,1427,8,665.82
11366,484,195,8,697.58
11367,3397,924,8,417.93
11368,6839,1888,8,952.44
11369,3613,1068,8,608.14
11370,8108,1005,8,770.04
11371,2865,1718,8,818.26
11372,14044,605,8,399.47
11373,11303,1876,8,994.46
11374,13979,424,8,735.6
11375,10752,1937,8,821.31
11376,5538,261,8,608.39
11377,7462,1457,8,386.71
11378,10574,1241,8,643.76
11379,10814,1687,8,336.53
11380,7232,559,8,477.2
11381,9508,1749,8,910.88
11382,11351,1163,8,926.79
11383,14856,187,8,735.32
11384,6441,1302,8,311.77
11385,12949,1727,8,343.63
11386,1931,573,8,368.51
11387,10408,1089,8,461.83
11388,1153,1358,8,281.62
11389,14767,988,8,660.65
11390,12411,1150,8,419.64
11391,4755,1406,8,978.51
11392,14726,1900,8,805.94
11393,3511,1198,8,296.39
11394,8695,914,8,581.42
11395,14887,556,8,827.92
11396,13163,318,8,294.42
11397,7495,293,8,886.99
11398,14218,1359,8,233.16
11399,14525,782,8,310.86
11400,8471,1824,8,356.62
11401,4661,472,8,913.57
11402,12069,1643,8,827.77
11403,14405,626,8,494.68
11404,7253,106,8,518.16
11405,10835,1940,8,715.46
11406,8541,597,8,419.04
11407,5541,637,8,332.96
11408,7813,967,8,257.9
11409,12179,1852,8,676.26
11410,8351,218,8,451.17
11411,2001,1593,8,912.4
11412,7328,127,8,891.58
11413,14665,1824,8,321.15
11414,4658,1571,8,996.66
11415,14841,152,8,682.57
11416,5555,1591,8,671.75
11417,9123,764,8,933.83
11418,12883,272,8,383.7
11419,1998,687,8,687.52
11420,2436,250,8,349.48
11421,14336,1632,8,454.8
11422,6969,1014,8,439.27
11423,910,1131,8,321.3
11424,7829,764,8,378.62
11425,8326,268,8,421.12
11426,6728,1306,8,273.36
11427,11356,1587,8,724.12
11428,7411,1387,8,265.76
11429,14697,1818,8,442.23
11430,12252,1839,8,662.85
11431,11996,1460,8,415.25
11432,11865,1902,8,678.34
11433,13740,1826,8,389.55
11434,14348,1088,8,636.14
11435,11476,115,8,871.19
11436,4437,167,8,618.59
11437,6491,1846,8,243.42
11438,7305,1150,8,934.09
11439,7793,1201,8,973.25
11440,11096,443,8,730.27
11441,8698,374,8,330.55
11442,3982,250,8,978.91
11443,2428,1330,8,643.05
11444,4575,1573,8,378.43
11445,7874,773,8,843.32
11446,5431,998,8,846.2
11447,5507,113,8,837.49
11448,11178,713,8,481.41
11449,3144,1085,8,225.68
11450,11064,1744,8,336.73
11451,4221,250,8,660.57
11452,2557,1693,8,579.91
11453,12943,77,8,874.73
11454,13290,213,8,947.33
11455,8799,701,8,341.57
11456,13463,525,8,814.6
11457,3232,1087,8,372.93
11458,3116,465,8,614.86
11459,12161,834,8,378.33
11460,2619,1103,8,270.36
11461,769,1078,8,559.31
11462,11396,151,8,777.79
11463,7638,1621,8,458.36
11464,14185,373,8,337.41
11465,14149,937,8,765.89
11466,13608,309,8,506.04
11467,9953,1868,8,694.91
11468,2288,219,8,280.27
11469,12183,439,8,947.72
11470,6356,165,8,370.98
11471,101,958,8,515.54
11472,14534,1351,8,243.79
11473,14286,473,8,877.08
11474,2216,1859,8,543.6
11475,11869,1902,8,464.38
11476,518,1148,8,737.13
11477,9463,954,8,614.37
11478,481,531,8,316.29
11479,11577,750,8,246.97
11480,2246,104,8,397.94
11481,1678,1952,8,323.62
11482,6466,899,8,323.41
11483,7788,850,8,351.26
11484,5693,1074,8,254.66
11485,4720,876,8,792.62
11486,1564,1308,8,339.89
11487,6226,687,8,382.96
11488,8469,1125,8,246.91
11489,2555,1921,8,665.75
11490,12960,1148,8,274.25
11491,1590,1224,8,326.35
11492,5233,853,8,681.63
11493,355,1308,8,339.89
11494,8305,1464,8,440.73
11495,14258,916,8,671.71
11496,8792,649,8,350.26
11497,9918,854,8,928.46
11498,2890,1108,8,637.41
11499,4630,268,8,312.86
11500,4336,1396,8,280.84
11501,7142,529,8,544.87
11502,3869,206,8,418.61
11503,9992,1149,8,197.42
11504,6368,897,8,822.13
11505,7205,433,8,414.04
11506,2892,1679,8,332.23
11507,7975,1996,8,577.85
11508,13400,1378,8,226.33
11509,3268,1855,8,844.41
11510,12415,1116,8,408.58
11511,10564,1057,8,238.38
11512,9158,1479,8,516.8
11513,5639,541,8,427.43
11514,9150,1596,8,642.34
11515,11668,898,8,676.83
11516,1418,1998,8,794.17
11517,11306,1712,8,522.25
11518,5400,1456,8,340
11519,4820,1020,8,608.43
11520,49,99,8,673.84
11521,11817,1879,8,339.62
11522,1325,919,8,399.51
11523,9923,1343,8,726.78
11524,11125,79,8,437.66
11525,602,789,8,375.08
11526,8610,697,8,736.63
11527,7001,122,8,776.9
11528,8112,541,8,872.75
11529,7937,302,8,904.07
11530,1784,1301,8,271.97
11531,1143,1775,8,377.34
11532,10703,400,8,781.57
11533,12502,645,8,730.8
11534,10847,124,8,567.44
11535,9802,1451,8,609.91
11536,13347,1012,8,963.28
11537,11663,629,8,801.87
11538,2050,663,8,634.14
11539,14129,440,8,992.31
11540,14217,1258,8,436.17
11541,9187,1441,8,945.76
11542,7251,600,8,565.55
11543,13085,366,8,698.71
11544,7362,1389,8,857.94
11545,3223,806,8,296.98
11546,3037,1450,8,831.67
11547,1989,1825,8,198.13
11548,4088,138,8,402.83
11549,6044,1266,8,363.06
11550,13990,1344,8,424.59
11551,11371,1559,8,819.51
11552,7623,126,8,816.76
11553,10421,783,8,846.39
11554,3998,17,8,609.42
11555,13845,897,8,432.74
11556,4500,1245,8,208.07
11557,1902,523,8,243.76
11558,5810,400,8,552.11
11559,14123,1378,8,363.21
11560,4808,904,8,918.85
11561,3140,923,8,583.68
11562,2374,1264,8,573.22
11563,6848,1153,8,511
11564,9792,1304,8,130.44
11565,5024,893,8,734.69
11566,9563,261,8,446.53
11567,6586,1997,8,964.45
11568,10958,187,8,309.82
11569,4264,1385,8,346.96
11570,2838,972,8,734.53
11571,4219,1285,8,279.43
11572,9394,1809,8,653.86
11573,8107,1471,8,251.61
11574,6227,1141,8,711.2
11575,13235,4,8,634.03
11576,13343,858,8,916.18
11577,8209,840,8,346.15
11578,5979,529,8,722.07
11579,7354,770,8,924.04
11580,254,1117,8,350.55
11581,10201,212,8,482.32
11582,543,107,8,725.7
11583,12210,1823,8,323.79
11584,14311,1765,8,666
11585,10002,209,8,799.55
11586,14870,19,8,444.39
11587,13111,432,8,378.21
11588,5503,288,8,760.17
11589,12984,631,8,910.76
11590,2522,1025,8,355.55
11591,9821,1034,8,348.15
11592,152,1279,8,495.1
11593,10012,764,8,951.25
11594,10047,343,8,849.98
11595,11642,1234,8,509.07
11596,12672,1111,8,200.15
11597,10329,1301,8,900.35
11598,646,1854,8,496.89
11599,13985,627,8,301.25
11600,1343,409,8,332.6
11601,14475,369,8,463.97
11602,6028,1763,8,339.04
11603,2299,1467,8,316.11
11604,6568,827,8,186.1
11605,13577,808,8,368.63
11606,13696,18,8,938.8
11607,11162,1118,8,637.69
11608,9729,703,8,327.34
11609,2529,825,8,389.16
11610,2879,666,8,283.39
11611,10641,704,8,514.56
11612,6465,1941,8,743.41
11613,8468,681,8,334.07
11614,1725,91,8,850.92
11615,10744,854,8,617.05
11616,5334,968,8,819.62
11617,2399,641,8,502.74
11618,14900,1003,8,618.37
11619,9391,884,8,799.43
11620,10714,573,8,501.01
11621,8160,1826,8,389.55
11622,3435,995,8,520.83
11623,10444,1178,8,381.43
11624,4032,1690,8,933
11625,7293,1388,8,669.54
11626,8001,1052,8,475.7
11627,12836,202,8,987.88
11628,7994,117,8,547.83
11629,9440,1710,8,346.15
11630,4482,1665,8,533.1
11631,686,502,8,466.2
11632,8525,1694,8,286.15
11633,10412,793,8,369.59
11634,7169,1951,8,349.99
11635,1888,708,8,787.97
11636,14595,250,8,349.48
11637,3464,1029,8,802.47
11638,12920,1438,8,264.54
11639,11335,262,8,296.28
11640,6218,129,8,341.83
11641,10474,1440,8,851.3
11642,2594,1534,8,954.91
11643,7413,950,8,845.56
11644,1614,1777,8,493.34
11645,148,40,8,413.46
11646,9715,1390,8,550.2
11647,5465,775,8,346.06
11648,8174,294,8,380.43
11649,7513,1336,8,467.23
11650,10010,1087,8,283.33
11651,8572,875,8,364.39
11652,1038,413,8,978.13
11653,7477,277,8,762.06
11654,2007,1717,8,365.88
11655,7103,428,8,961.63
11656,9675,1051,8,471.05
11657,3236,881,8,972.27
11658,6566,161,8,377.9
11659,454,1930,8,520.7
11660,7558,539,8,227.9
11661,5277,897,8,927.86
11662,4793,1965,8,754.21
11663,12624,429,8,779.11
11664,4577,1854,8,335.05
11665,13373,1420,8,812.83
11666,2547,1001,8,716.23
11667,5997,1810,8,707.8
11668,8086,384,8,609.31
11669,2657,1624,8,204.47
11670,4540,155,8,397.04
11671,9163,1841,8,760.52
11672,12281,1270,8,357.91
11673,8675,930,8,811.92
11674,12505,1733,8,331.72
11675,204,1276,8,558.31
11676,10606,980,8,328.92
11677,9425,1096,8,638.12
11678,5778,1213,8,428.32
11679,8049,455,8,459.09
11680,11073,1527,8,785.77
11681,8860,321,8,202.89
11682,1662,1722,8,512.45
11683,5076,1867,8,941.1
11684,14362,1495,8,411.89
11685,7743,432,8,980.59
11686,11401,914,8,269.24
11687,334,1982,8,931.1
11688,9537,61,8,856.64
11689,14283,936,8,522.07
11690,1274,1186,8,508.7
11691,6872,1592,8,555.57
11692,10299,1977,8,941.62
11693,8664,1696,8,386.04
11694,6819,254,8,831.87
11695,6035,1505,8,894.6
11696,11442,1280,8,971.36
11697,5738,1403,8,720.66
11698,497,1268,8,317.76
11699,5498,1895,8,736.92
11700,13364,884,8,271.87
11701,10804,735,8,378.42
11702,4343,884,8,271.87
11703,9616,95,8,689.02
11704,4213,35,8,143.79
11705,14511,459,8,846.43
11706,7111,142,8,435.72
11707,4678,1782,8,346.34
11708,2949,1283,8,479.92
11709,1568,1727,8,343.63
11710,8935,1715,8,528.19
11711,7247,883,8,813.98
11712,13233,220,8,539.27
11713,8041,424,8,633.11
11714,8217,331,8,287.99
11715,2159,521,8,182.4
11716,1296,1237,8,458.47
11717,1987,656,8,699.36
11718,14714,1797,8,938.13
11719,11415,435,8,317.63
11720,10411,714,8,950.32
11721,10693,1498,8,940.63
11722,1779,424,8,366.65
11723,10540,1084,8,359.82
11724,6876,641,8,881.94
11725,3483,104,8,397.94
11726,534,736,8,819.58
11727,9348,399,8,563.36
11728,4193,917,8,363.73
11729,14364,1232,8,709.92
11730,1047,1226,8,434.47
11731,12463,655,8,373.69
11732,2151,1875,8,399.32
11733,5599,759,8,373.39
11734,10168,1672,8,707.18
11735,14923,974,8,396.46
11736,13109,706,8,325.27
11737,13071,327,8,648.67
11738,623,481,8,391.53
11739,7130,1912,8,275.86
11740,898,857,8,245.95
11741,5520,420,8,669.45
11742,6292,1227,8,481.92
11743,13665,164,8,452.21
11744,7281,1068,8,356.72
11745,3028,979,8,525.41
11746,14593,1553,8,626.44
11747,13613,1687,8,559.82
11748,10227,1507,8,707.86
11749,10984,1859,8,719.99
11750,14532,1657,8,530.45
11751,209,934,8,979.52
11752,14239,1649,8,235.54
11753,71,162,8,900.5
11754,13793,315,8,517.98
11755,8259,1530,8,869.63
11756,2900,1754,8,756.76
11757,10589,1613,8,354.22
11758,14811,245,8,222.85
11759,13695,1670,8,721.11
11760,10072,261,8,388.96
11761,7438,1511,8,500.03
11762,6031,1729,8,665.64
11763,852,1439,8,413.33
11764,10220,329,8,553.53
11765,1780,524,8,978.55
11766,3499,52,8,325.06
11767,6628,74,8,599.32
11768,6093,1530,8,388.11
11769,14850,1342,8,465.93
11770,3460,755,8,334.79
11771,9059,1282,8,878.22
11772,8157,1037,8,426.08
11773,4870,1612,8,264
11774,3769,416,8,726.38
11775,13469,6,8,862.96
11776,13460,1559,8,616.77
11777,14002,1621,8,632.23
11778,6954,424,8,366.65
11779,3662,933,8,801.85
11780,12674,324,8,308.33
11781,8155,1811,8,392.47
11782,11349,723,8,796.46
11783,7650,1171,8,789.55
11784,11145,844,8,851.64
11785,422,1356,8,482.51
11786,9915,782,8,460.9
11787,1688,571,8,918.84
11788,6941,1491,8,340.86
11789,2452,986,8,408.67
11790,14894,47,8,273.04
11791,9147,1715,8,602.18
11792,1912,1604,8,441.23
11793,12468,381,8,264.14
11794,2316,798,8,373.59
11795,2508,1752,8,947.47
11796,1704,1917,8,897.04
11797,8330,182,8,456.36
11798,2811,301,8,213.69
11799,9155,3,8,434.57
11800,2130,1512,8,559.48
11801,9,1375,8,346.84
11802,14512,1885,8,259.44
11803,3784,1190,8,401.58
11804,4879,770,8,683.08
11805,1850,1822,8,244.98
11806,3602,1066,8,987.75
11807,5069,1875,8,938.59
11808,11266,1899,8,311.27
11809,523,1421,8,744.01
11810,5874,1856,8,686.29
11811,6269,1770,8,728.34
11812,674,1215,8,927.61
11813,10806,1895,8,884.21
11814,9831,1686,8,551.4
11815,11975,1506,8,440.35
11816,11619,1587,8,314.06
11817,12397,1109,8,702.89
11818,3696,1060,8,996.14
11819,12652,901,8,394.42
11820,4582,1874,8,622.11
11821,1028,1959,8,994.59
11822,14031,1361,8,376.71
11823,1848,557,8,494.21
11824,10107,541,8,961.98
11825,10253,1906,8,750.06
11826,6316,1440,8,353.32
11827,1711,1300,8,311.07
11828,11902,879,8,872.33
11829,10287,919,8,493.26
11830,5262,1884,8,703.06
11831,3795,449,8,873.39
11832,13958,1152,8,459.63
11833,12299,570,8,219.72
11834,9272,1601,8,788.32
11835,5097,1642,8,397.25
11836,8816,704,8,618.04
11837,7467,1224,8,651.63
11838,11374,842,8,338.68
11839,11181,448,8,387.92
11840,4886,1610,8,887.71
11841,4877,260,8,468.9
11842,14902,1541,8,423.77
11843,1986,1464,8,658.6
11844,9038,792,8,696.55
11845,3878,46,8,543.16
11846,10825,516,8,913.95
11847,12447,1547,8,339.49
11848,5268,1727,8,343.63
11849,7578,656,8,695.18
11850,1782,888,8,382.74
11851,13877,1919,8,421.44
11852,1603,1880,8,697.09
11853,3652,646,8,622.65
11854,12882,1266,8,718.58
11855,8247,382,8,700.97
11856,2978,1147,8,994.07
11857,14064,1146,8,487.49
11858,6494,1319,8,934.1
11859,4027,1102,8,325.16
11860,8605,1491,8,619.13
11861,2796,1305,8,770.74
11862,14270,788,8,759.42
11863,5114,1914,8,924.12
11864,6425,1014,8,439.27
11865,5583,1026,8,537.91
11866,9893,117,8,416.56
11867,10526,609,8,583.06
11868,12204,1877,8,426.31
11869,4092,76,8,923.73
11870,4006,150,8,298.23
11871,14132,1141,8,796.59
11872,14609,703,8,327.34
11873,1499,314,8,379.43
11874,7603,991,8,244.48
11875,1096,1324,8,812.33
11876,1904,174,8,795.33
11877,9786,518,8,805.37
11878,9937,523,8,169.49
11879,11359,615,8,388.13
11880,2868,768,8,401.92
11881,8035,864,8,240.57
11882,5511,987,8,957.81
11883,2473,704,8,381.69
11884,351,607,8,441.96
11885,12740,1298,8,770.85
11886,10397,821,8,472.73
11887,8415,614,8,419.61
11888,5272,876,8,687.83
11889,12614,846,8,461.61
11890,7627,1357,8,591.57
11891,9517,1106,8,411.23
11892,3017,322,8,605.07
11893,14378,619,8,794.96
11894,5376,1397,8,296.39
11895,14052,179,8,760.41
11896,11498,1450,8,716.46
11897,13920,1726,8,454.42
11898,9560,626,8,971.89
11899,11097,1594,8,265.87
11900,12393,1812,8,817.26
11901,12688,1388,8,672.72
11902,11866,733,8,341.18
