order_id,order_date,customer_id,total_price
877,21/06/2024,2830,350.63
13262,28/01/2024,6821,507.08
7012,18/05/2024,2062,5663.77
4674,31/07/2024,4215,3413.06
12928,23/05/2024,3368,1227.66
8287,16/03/2024,4531,4681.88
14730,01/08/2024,7434,4821.39
8170,10/07/2024,3978,840.98
2738,24/01/2024,7522,1593.55
1476,23/01/2024,6310,2036.51
1958,12/02/2024,4145,5926.69
3366,02/01/2024,5253,1631.98
13774,21/03/2024,1783,1343.16
14351,10/03/2024,8307,1498.21
5903,04/08/2024,8548,5224.03
11649,31/07/2024,658,2136.75
7613,20/05/2024,6386,2167.34
10575,21/05/2024,2101,3037.58
13284,27/03/2024,716,4716.67
14070,31/12/2023,3370,4896.15
6527,12/07/2024,5399,1726.9
9035,24/08/2024,9053,6729.94
9778,16/11/2023,7552,3066.42
3489,17/09/2024,5742,5472.6
8229,21/08/2024,7909,4733.75
10588,21/08/2024,5663,1474.48
9641,05/04/2024,1091,6545.35
1910,28/11/2023,1194,1920.03
1279,20/06/2024,7559,6182.96
12959,27/06/2024,2412,3207.89
11970,16/01/2024,7889,2632.07
10075,13/07/2024,9768,3872.47
4594,30/08/2024,8755,4844.98
563,20/01/2024,4131,597.87
13863,13/12/2023,1512,2814.63
8561,23/01/2024,8081,1908.76
13627,09/05/2024,8372,6899.06
8992,05/05/2024,1592,3802.96
5841,16/05/2024,9884,3601.71
7032,15/01/2024,4032,1768.27
11009,25/12/2023,7206,3525.41
7095,28/04/2024,950,1802.85
10013,11/05/2024,2563,5546.38
4587,02/07/2024,3486,3098.27
12697,28/06/2024,2611,6118
7044,08/01/2024,2630,1086.54
200,28/01/2024,2308,5651.59
9955,27/12/2023,1923,639.94
2617,15/05/2024,4533,1589.7
5044,17/04/2024,2848,1251.04
1717,13/10/2024,5605,4726.89
4680,19/08/2024,1734,5577.74
3854,12/07/2024,9477,4457.81
11889,05/03/2024,1644,2596.58
9597,17/02/2024,3103,2400.79
14477,04/06/2024,2212,639.03
3766,23/11/2023,6459,2356.48
2925,25/10/2024,7416,6366.92
6946,26/07/2024,8737,2994.46
6632,03/01/2024,6207,3919.52
2119,29/05/2024,5637,2747.2
8072,07/03/2024,8694,1726.48
4077,30/11/2023,996,3636.8
9252,10/02/2024,4429,268.96
6032,13/03/2024,1185,303.76
3316,13/05/2024,281,3203.44
3570,15/04/2024,3768,4459.76
11705,08/01/2024,7571,5949.44
11856,24/05/2024,4324,356.72
14007,15/05/2024,3155,7676.56
6534,27/05/2024,2579,4823.44
8889,05/06/2024,7973,349.44
7403,05/09/2024,7803,2550.96
8135,11/04/2024,8669,1690.8
13544,25/05/2024,2549,5611.04
8409,24/04/2024,6397,5529.84
1158,11/07/2024,8687,5362.56
8359,27/09/2024,465,7115.92
4778,24/03/2024,5461,4328.96
10328,11/04/2024,1417,5649.12
956,11/10/2024,8405,4205.44
8004,05/03/2024,3383,2732.72
4183,29/05/2024,3955,3861.2
9305,28/01/2024,9848,6629.36
7617,27/05/2024,7283,4817.12
7285,09/03/2024,6880,626.08
9390,28/04/2024,1947,6455.68
3904,06/05/2024,9961,1752
470,12/02/2024,4728,1620.64
2728,16/11/2023,1810,3537.44
1433,11/10/2024,6730,4738.16
6452,22/01/2024,1590,2300.88
7909,28/05/2024,2336,3555.12
8338,13/11/2023,9678,7611.04
10105,14/09/2024,1285,7145.6
13250,19/02/2024,3744,4822.8
13481,23/03/2024,6313,2365.76
14126,07/03/2024,9099,6116.48
9245,06/04/2024,3654,2051.76
11512,07/01/2024,6459,4174.24
12454,09/07/2024,5429,536.64
2380,25/04/2024,1652,663.12
14947,13/01/2024,9733,1154.56
7164,14/07/2024,4360,222.8
7261,15/05/2024,812,5475.6
13937,16/03/2024,1772,3267.44
8251,07/03/2024,7484,2748.56
6352,08/01/2024,9189,1868.4
12917,02/08/2024,740,4646.88
2366,17/03/2024,8684,5825.44
2152,05/07/2024,9977,7117.84
2254,21/05/2024,2135,4359.2
11339,13/02/2024,4465,5201.2
13353,07/03/2024,4924,546.64
4160,03/09/2024,993,7153.76
7787,12/07/2024,1068,6886.4
11978,20/02/2024,2612,228.48
11745,13/07/2024,8234,972.56
1155,09/10/2024,7437,7562.32
13147,19/10/2024,3218,1581.12
13912,27/04/2024,83,525.44
13658,29/02/2024,3868,4470.48
13063,13/09/2024,5427,5759.44
559,19/04/2024,212,3038.64
2830,21/08/2024,1155,7208.8
12670,03/06/2024,6753,4192.24
13932,16/06/2024,9625,6103.2
14325,30/04/2024,7238,6767.76
9107,11/05/2024,5670,2128.96
1651,06/11/2023,9136,3520.56
11119,18/01/2024,6419,6599.36
4953,03/03/2024,156,6133.92
6877,25/07/2024,2914,6333.6
5495,17/07/2024,4836,172.64
1422,02/05/2024,1876,6222.8
1984,25/04/2024,7798,7118.24
5490,21/03/2024,9517,7022.32
8414,15/10/2024,3663,3146.96
5078,14/04/2024,8195,1970.88
8750,13/08/2024,8365,6023.68
7970,25/09/2024,2139,3965.92
3270,03/10/2024,1562,6871.12
11626,20/09/2024,3484,2760.08
9131,04/01/2024,8557,4365.36
7777,04/10/2024,5040,5658.96
3974,09/04/2024,8248,7527.44
14959,10/11/2023,3290,4047.76
377,14/04/2024,6493,6208.72
2723,08/07/2024,6467,2700.72
4272,28/10/2024,4334,2583.52
9143,19/03/2024,9827,7053.92
10487,23/07/2024,8642,1316.4
3378,08/07/2024,1992,2283.12
10046,27/12/2023,3611,3837.68
1375,29/06/2024,6671,3117.84
7086,12/04/2024,7980,4089.04
2497,30/11/2023,9392,5870.24
14487,29/02/2024,1388,5690.16
7594,23/01/2024,442,5191.76
10190,28/10/2024,8399,466.16
14045,17/06/2024,4946,6266.4
11524,23/09/2024,2421,2994.88
7004,15/09/2024,7793,5851.76
2851,23/01/2024,9631,1519.2
1242,03/10/2024,6487,1169.12
7115,17/08/2024,954,5489.76
2458,27/01/2024,1604,6827.76
5038,09/09/2024,7239,7805.84
8771,29/05/2024,1875,2595.92
1849,27/12/2023,1280,6649.84
1974,30/05/2024,4474,2991.6
11793,20/07/2024,9630,6309.04
7404,30/08/2024,2908,3382.08
8292,13/10/2024,5418,2058.4
7602,29/06/2024,2100,3100.72
9542,21/01/2024,9501,324.4
6161,06/09/2024,8649,5860.4
1179,16/07/2024,1644,4845.28
4567,30/01/2024,6873,1944.96
4813,11/09/2024,3308,6743.44
6114,10/03/2024,8053,7412.8
12506,14/06/2024,6939,666.4
12027,27/03/2024,6800,1959.52
4319,27/12/2023,101,6941.36
12461,01/12/2023,1341,3300.72
465,17/09/2024,5889,4573.44
5790,28/02/2024,9202,6118
3960,28/09/2024,2151,1927.76
3082,06/11/2023,870,6458.96
4143,08/12/2023,8619,4302.16
12671,21/05/2024,3406,4299.52
3377,08/03/2024,3225,1043.52
2850,31/07/2024,9521,5705.76
515,28/09/2024,2313,3371.76
10455,23/04/2024,1403,5971.12
3353,05/09/2024,7061,896.96
3302,18/09/2024,3073,2918.16
8815,21/05/2024,1628,1739.44
12187,19/06/2024,1654,1493.12
12088,19/03/2024,4392,5452.64
8156,15/02/2024,9236,1538.56
9261,25/09/2024,3175,6397.28
815,18/12/2023,7052,5252.32
1527,11/02/2024,9345,4967.36
8111,21/05/2024,8856,4423.84
3436,29/07/2024,8583,4803.76
11517,30/06/2024,1010,4111.04
7127,03/03/2024,3998,6253.28
3886,16/05/2024,5753,3909.52
1503,04/08/2024,7207,6773.52
12727,18/07/2024,5180,7197.36
5694,15/10/2024,1975,1659.28
9650,16/07/2024,8020,2140
14254,26/04/2024,5778,4074.48
9409,30/07/2024,9,1014.8
6147,03/09/2024,2249,701.2
12115,10/08/2024,6824,842.96
11962,14/09/2024,3916,3904.48
14666,04/07/2024,5153,6727.2
12371,26/12/2023,9380,3093.28
1230,24/08/2024,4358,6539.12
5045,16/09/2024,7011,477.36
13735,27/10/2024,7725,5543.28
2579,13/08/2024,8844,4833.6
4698,01/09/2024,3869,2664.32
3097,30/12/2023,5858,7270.48
13394,28/07/2024,1007,4988.4
14695,08/09/2024,8551,4128.72
9726,22/03/2024,3584,3012.4
5128,26/02/2024,6922,2607.84
9888,19/11/2023,5981,4422.88
63,01/05/2024,9549,6764.64
76,19/03/2024,4306,4458.72
7040,29/07/2024,4999,1535.6
7448,13/08/2024,2010,7678.88
4001,01/01/2024,6197,980.64
875,11/09/2024,5725,4354.72
8239,15/03/2024,9462,2914.8
10861,07/09/2024,6933,4148.4
13060,07/02/2024,1246,6071.84
6474,18/05/2024,8554,3907.44
1580,25/06/2024,4008,3094.32
11390,19/11/2023,5702,2443.04
14379,25/10/2024,2034,5707.92
4872,26/12/2023,5163,3895.76
10599,18/12/2023,6770,1750.72
3624,07/04/2024,9264,1927.2
2433,22/12/2023,211,5218.32
3581,21/07/2024,5135,3872.56
10392,24/08/2024,3372,2405.84
14251,15/04/2024,5768,7959.68
7436,13/07/2024,3429,6965.04
7811,04/01/2024,2511,4418.16
14455,28/11/2023,8235,6584.16
13911,07/12/2023,2300,3387.44
12314,03/08/2024,1535,6756.64
760,06/10/2024,4966,935.04
10174,25/11/2023,3660,5452.24
2483,30/01/2024,1494,7694.16
13519,19/07/2024,4382,171.44
3663,19/06/2024,114,1484.24
10038,21/10/2024,7567,2480.08
1914,05/05/2024,505,4544.48
7746,23/08/2024,5210,879.12
1622,30/09/2024,8281,7477.68
2467,14/09/2024,6659,7564.48
736,27/07/2024,8396,7360.24
11547,24/01/2024,2248,675.44
2021,31/03/2024,3720,6441.28
11659,13/09/2024,6583,2045.28
6475,21/03/2024,9281,6946.48
14500,05/03/2024,7599,6204.8
4356,09/12/2023,3491,6043.36
1511,30/01/2024,9348,3425.2
13013,29/02/2024,5937,2904.24
3502,31/07/2024,2350,7144.56
7871,19/11/2023,1893,4390.4
8814,10/05/2024,174,5320.16
7588,29/09/2024,5377,7113.6
11300,28/02/2024,1526,4125.84
4232,08/11/2023,9987,7945.76
1419,20/11/2023,6184,2656.4
11606,28/10/2024,8661,3738.96
2286,25/10/2024,8257,2461.76
9708,06/09/2024,572,6611.44
3450,27/11/2023,4321,5092.96
13601,14/12/2023,4371,2141.28
11872,28/02/2024,6978,4493.12
1173,28/05/2024,3034,4947.28
13669,21/09/2024,4238,2413.28
11946,20/10/2024,9494,6839.28
12831,21/11/2023,2260,4980.16
248,15/10/2024,873,3830.64
1721,23/06/2024,3134,1218.24
14005,10/09/2024,4114,7673.2
3106,29/11/2023,7032,1119.12
12838,15/08/2024,6247,6933.92
11333,07/07/2024,3281,7503.04
7804,21/10/2024,8448,6456.64
12718,19/04/2024,8765,198.72
8497,02/02/2024,9323,2477.2
13402,27/06/2024,423,290.64
2685,16/12/2023,9742,2920.24
4918,16/11/2023,3399,4001.52
2020,07/12/2023,6500,764.24
4456,07/06/2024,4694,1760.96
10177,20/03/2024,6618,3015.12
9478,14/06/2024,4716,2501.04
7870,11/03/2024,245,6732.88
8522,07/06/2024,3208,5132.16
14174,26/05/2024,1647,6863.52
11912,20/09/2024,5612,3414.24
3470,19/05/2024,8292,1852.8
8810,30/11/2023,7654,4789.04
8965,25/09/2024,5410,1644.72
6936,14/07/2024,8508,3271.36
13792,22/10/2024,2051,6244.64
12206,08/02/2024,141,6187.28
14791,02/12/2023,8088,6289.28
6869,22/02/2024,5595,509.44
581,06/07/2024,8502,6973.92
6896,29/06/2024,9416,1966.08
10360,16/03/2024,9621,1195.2
4814,31/05/2024,8762,2800.4
9873,27/04/2024,4801,3268.48
7954,27/03/2024,9795,5081.68
10274,04/03/2024,8619,1067.04
13223,09/01/2024,8636,2675.36
7071,30/03/2024,968,5011.68
8838,24/01/2024,7903,4378.4
596,22/07/2024,9151,5146.48
6165,30/11/2023,6316,5612.08
925,03/02/2024,9067,7229.44
6927,26/05/2024,9293,2368.08
11769,13/04/2024,1824,784.4
14125,30/05/2024,6484,1175.12
9619,14/10/2024,1109,1906.32
3080,28/10/2024,7003,6375.52
10267,17/03/2024,6094,3880.8
13894,06/10/2024,5776,4119.44
14241,20/11/2023,6275,2202.64
14406,10/03/2024,9699,1247.84
4859,25/06/2024,4858,7871.6
13092,18/09/2024,5958,6086.8
11595,05/01/2024,143,3153.04
10240,14/10/2024,8810,7865.6
14408,16/12/2023,2654,5061.68
5636,01/09/2024,2009,568.4
3126,14/07/2024,8312,932.96
1885,23/05/2024,2793,512.08
10117,15/08/2024,6409,733.04
12947,18/10/2024,2661,1893.2
12884,24/09/2024,267,879.52
12146,02/01/2024,2387,1238.64
3252,13/05/2024,483,6283.52
1255,07/05/2024,1195,6171.92
10964,10/02/2024,855,4104.48
9345,10/05/2024,4548,1489.44
2765,12/12/2023,4225,5359.52
1411,06/05/2024,5553,535.76
6167,02/01/2024,2863,7106
10939,15/01/2024,8678,7843.92
332,06/08/2024,7842,1996.96
6629,07/09/2024,4951,3149.52
6508,01/07/2024,7808,1757.52
13148,10/04/2024,7754,6154.64
9890,06/07/2024,1477,6039.04
2935,14/07/2024,6102,1024.4
72,05/01/2024,7060,952.16
9242,04/09/2024,349,2831.92
9473,17/03/2024,5220,492.32
14608,10/10/2024,2218,2540.48
2171,27/06/2024,269,7345.12
12002,17/11/2023,6921,1345.04
7017,22/05/2024,4072,4366.56
10255,01/11/2024,148,4761.28
9512,26/03/2024,8087,767.92
7364,30/12/2023,2903,1481.36
9027,28/08/2024,9147,793.2
7031,29/02/2024,4469,7684.64
3955,18/05/2024,150,4017.04
14569,22/06/2024,8072,3243.12
4449,06/08/2024,2707,7927.6
14826,22/10/2024,3087,1534.96
10618,08/07/2024,5861,2582.32
4779,28/09/2024,4891,6964.16
8284,24/01/2024,1513,6219.36
14485,19/11/2023,1742,4051.44
8263,21/02/2024,4396,6246.56
7027,30/09/2024,7623,4338.48
4626,26/08/2024,7389,3351.68
70,20/09/2024,5611,2974.24
8226,02/10/2024,7700,7684.96
13072,11/04/2024,3000,4310.08
9264,06/03/2024,3990,1313.6
11361,14/01/2024,8511,7022.72
7441,10/09/2024,8297,6064
14588,21/04/2024,5783,7457.36
8266,14/03/2024,4240,7555.68
7964,07/05/2024,8373,4702.56
11388,22/05/2024,2740,7485.28
10595,20/09/2024,9909,2247.84
12398,14/05/2024,2435,6058.64
14332,11/02/2024,2663,6443.6
10789,06/01/2024,7664,4914.48
2919,02/06/2024,4113,2315.68
9721,29/11/2023,320,5506.88
7154,30/10/2024,100,5741.6
1899,17/09/2024,2354,7813.12
166,08/01/2024,1906,2187.84
9448,30/06/2024,7879,2017.04
5142,19/07/2024,6192,6843.44
7957,24/09/2024,8086,2821.76
2026,22/06/2024,8954,3845.92
6382,11/09/2024,4538,4711.76
8006,15/08/2024,9115,701.04
3299,08/11/2023,8727,1632.24
14822,04/07/2024,1263,2935.28
3592,11/01/2024,8662,4690.08
14797,25/01/2024,3601,3541.04
7982,27/03/2024,7624,2120.56
8978,19/10/2024,8070,5936.72
10309,22/10/2024,7544,5511.44
10278,23/11/2023,2588,3996.96
5280,27/03/2024,1486,5667.52
2512,12/12/2023,1253,4737.6
4541,12/08/2024,1216,3792
3745,16/05/2024,4422,2415.92
1522,09/11/2023,8131,1292.64
14436,03/01/2024,1612,3035.12
6143,20/06/2024,2056,3720.56
6608,11/10/2024,2195,667.12
186,15/08/2024,1625,612.24
11848,29/11/2023,3219,5783.68
13169,28/07/2024,6625,6639.28
2734,03/04/2024,6608,3267.12
5956,18/02/2024,3722,501.2
12029,03/08/2024,1667,2239.92
13139,06/06/2024,5141,3445.2
8837,18/09/2024,3864,1402.08
8910,21/08/2024,5352,3363.44
3716,30/10/2024,3808,7884.48
8911,02/01/2024,6858,3870.64
3186,31/07/2024,2322,3794.16
13444,14/06/2024,2443,5559.28
10829,08/08/2024,4539,1125.68
6495,12/11/2023,8124,2249.6
5341,15/10/2024,9369,5355.6
14172,12/05/2024,8488,1271.12
12843,25/12/2023,2395,422.64
13123,30/10/2024,3015,5149.44
14266,21/10/2024,9669,5478.24
11290,14/03/2024,6957,4521.68
242,25/09/2024,8136,6605.68
4056,28/10/2024,7255,6878.64
9872,25/01/2024,6774,6616.24
4057,15/12/2023,7130,3812.72
8121,23/05/2024,9687,1250.24
9136,16/06/2024,1200,5760.72
13555,07/12/2023,8733,597.44
9437,02/11/2024,5091,430.16
9246,14/09/2024,745,301.12
12730,23/07/2024,8856,646.96
9373,06/10/2024,8673,1476.8
4305,13/07/2024,2501,5673.84
15,16/06/2024,1807,2867.44
4461,04/10/2024,9832,468.72
5286,26/09/2024,5912,4012.88
8369,17/09/2024,6123,6338.8
4030,16/12/2023,8887,5471.52
13309,09/11/2023,8058,4941.68
12590,07/02/2024,7244,7831.04
9634,12/01/2024,2513,5927.84
13182,13/08/2024,441,272.32
10733,29/05/2024,670,1671.44
14677,22/06/2024,6739,1314.56
13143,23/10/2024,6884,4179.76
10043,01/10/2024,6795,1861.6
192,11/04/2024,6032,6009.52
7741,24/01/2024,5514,1533.52
4498,16/10/2024,4443,330.4
8915,13/10/2024,8099,2199.36
14445,20/08/2024,1287,7344
11268,16/12/2023,755,6903.2
8360,29/12/2023,8014,3060.56
8254,22/10/2024,8632,7521.44
116,16/01/2024,3024,4971.44
12736,14/01/2024,2360,2814.72
2588,07/12/2023,9846,855.84
1373,26/03/2024,7764,5023.44
3360,06/04/2024,6419,7936.88
6388,08/05/2024,7550,1860.4
10497,12/01/2024,5659,6093.36
7117,22/10/2024,1489,4002.4
4097,31/03/2024,7991,6230.64
8764,17/10/2024,5173,7961.28
10974,29/02/2024,4901,6213.34
9393,05/08/2024,3797,2926.4
6840,27/12/2023,4833,4578.72
12631,25/01/2024,1913,4437.44
7596,03/03/2024,4395,4221.04
4114,27/08/2024,9907,7374.16
4651,03/06/2024,6076,6272.64
14956,02/11/2024,9347,6330.88
6826,12/12/2023,5709,4795.44
10491,24/11/2023,2449,5199.2
12387,17/12/2023,261,3293.52
3560,14/12/2023,6723,2377.2
1095,14/10/2024,3254,7681.2
11156,29/02/2024,1749,391.28
8825,23/04/2024,9266,5618.08
9800,17/01/2024,4057,6611.28
11012,01/03/2024,4419,170.16
11539,17/07/2024,408,4818.16
5209,07/01/2024,9865,5046.88
11928,16/11/2023,8391,4528.56
3451,24/07/2024,9752,2489.2
5787,24/09/2024,2036,6050.64
11693,14/02/2024,2943,4728.64
12196,18/01/2024,3724,3555.44
7425,25/04/2024,6482,6138.24
11716,22/07/2024,2145,6618.88
10204,31/07/2024,1746,1012
7047,23/05/2024,1338,7396.56
3379,14/12/2023,8839,703.2
780,07/01/2024,792,2370.72
13664,13/10/2024,2896,7918.4
1751,29/08/2024,7655,369.68
6246,13/08/2024,8885,3983.68
9237,11/01/2024,8728,2689.36
3045,15/06/2024,9760,5827.84
2032,08/07/2024,8355,6669.84
8153,27/06/2024,70,3010.64
13178,17/11/2023,7251,7330.64
7925,20/10/2024,9971,6455.76
14159,03/02/2024,5111,4991.68
4571,12/03/2024,144,6961.76
10630,29/02/2024,3257,3763.12
1145,18/12/2023,206,5403.04
3550,08/10/2024,4908,2317.52
3640,03/11/2024,8862,3486
8374,04/07/2024,3449,2670.96
12814,05/01/2024,1454,4434.4
6176,10/12/2023,9376,5939.04
6285,24/10/2024,2505,2979.76
512,24/06/2024,2834,5177.52
11336,22/01/2024,336,7780.72
9737,26/09/2024,1811,6193.36
7893,28/04/2024,4367,4423.28
8962,23/09/2024,4710,5419.52
12751,17/03/2024,4954,2998.08
4054,03/08/2024,9175,3280.88
2054,31/12/2023,4804,5563.6
4724,21/12/2023,7436,1506.4
14611,02/01/2024,4828,3625.44
10812,04/09/2024,4581,402.96
6713,20/05/2024,5030,233.92
60,31/12/2023,1213,3516.96
5924,17/07/2024,5579,5878.88
12757,20/03/2024,1662,6084.08
2739,09/03/2024,6745,5641.84
197,05/09/2024,7849,946.48
12316,24/08/2024,4377,2904.96
8456,14/12/2023,9190,3962.88
12578,03/09/2024,2713,722.48
9861,27/11/2023,8177,6254.64
10115,22/04/2024,4869,1576.64
4731,27/08/2024,5292,3182.8
350,15/11/2023,7770,7553.6
9310,09/11/2023,2802,1342.48
6253,26/06/2024,3307,3189.92
8702,24/10/2024,2022,1297.76
4669,14/03/2024,2017,2590.8
2426,18/10/2024,6042,491.36
2921,27/04/2024,607,6132.64
2860,18/12/2023,5457,4355.76
3109,23/07/2024,451,4220.24
6389,19/05/2024,6871,1225.44
5765,10/12/2023,2234,5240.4
375,02/11/2024,5161,2305.52
3605,10/10/2024,4930,200.64
7309,21/08/2024,6763,1265.68
4967,14/04/2024,6589,5504.56
6803,03/02/2024,6565,7280.56
1770,12/02/2024,4242,614.88
1748,08/05/2024,7083,6205.52
1390,22/02/2024,3465,3721.84
617,16/03/2024,7204,2258
12496,21/09/2024,4237,7534.16
10442,14/12/2023,3120,4973.68
1329,17/07/2024,6936,1108.8
5612,07/01/2024,3871,6034.96
13230,21/12/2023,5599,1508.08
2798,21/12/2023,2024,5787.52
8214,01/09/2024,5735,185.36
8638,25/07/2024,2109,792.4
3586,30/06/2024,5701,2886.32
14395,07/08/2024,7637,5175.68
11806,13/10/2024,1901,2109.6
8619,25/10/2024,4408,2155.12
7050,06/03/2024,3478,4583.6
14637,28/09/2024,8597,3311.28
4215,03/06/2024,6748,4245.12
966,27/03/2024,5484,362.56
9781,01/08/2024,4281,5353.36
1334,19/05/2024,9060,3196.88
14981,25/12/2023,2945,1726.72
13251,19/07/2024,4212,4617.68
5918,15/06/2024,2375,3420.64
7085,02/12/2023,6990,293.84
171,21/09/2024,5340,300.48
3369,09/11/2023,6713,4300
7311,29/01/2024,8030,6841.84
14347,19/12/2023,3061,4100.08
10511,27/11/2023,8004,2254.48
10639,08/08/2024,7760,7955.6
2550,24/12/2023,5881,454.72
10578,16/05/2024,1158,6777.2
12586,08/06/2024,3319,3314.96
8941,30/03/2024,6015,852.64
8867,02/07/2024,5534,5811.2
14673,16/07/2024,7132,7185.36
11432,07/06/2024,1525,2217.44
2463,30/11/2023,4196,2023.68
14211,19/02/2024,2036,6579.6
12291,01/11/2024,5497,3231.44
10180,04/09/2024,7688,4568.64
10337,09/06/2024,8863,6884.08
7794,26/01/2024,7870,7758.4
5641,28/03/2024,7818,6124.96
2534,06/11/2023,6204,1425.2
13810,15/03/2024,4997,4060.16
7818,08/05/2024,660,2375.04
4636,25/07/2024,2533,5353.36
7204,09/04/2024,5790,610.16
5012,10/10/2024,1474,3924.24
970,03/06/2024,26,2070.8
10241,04/06/2024,8812,3752.8
10409,21/12/2023,6786,1233.12
194,17/09/2024,7448,5523.44
11420,13/10/2024,156,3370
8555,23/10/2024,9545,6500.88
2477,30/04/2024,1702,2786.4
11467,14/10/2024,1985,1500.48
2974,15/02/2024,4772,6084.08
2321,10/10/2024,7178,260.72
1073,06/11/2023,7122,6522.96
5284,13/10/2024,2536,6215.12
8489,07/11/2023,2458,1480.48
10569,21/02/2024,6857,5772.24
8735,26/01/2024,9820,7647.2
3124,31/10/2024,6998,782.08
11342,19/06/2024,7390,481.76
14226,03/10/2024,4647,5776.4
1262,22/02/2024,1488,294.56
3492,13/05/2024,4353,4572.24
8693,21/01/2024,7616,1888.32
10864,25/10/2024,2203,6427.04
10295,02/12/2023,9840,6070
14619,13/06/2024,6113,2486.08
14989,31/12/2023,6801,1595.12
3389,24/01/2024,256,5133.84
4130,13/12/2023,6320,4886
11729,18/04/2024,6445,5470.8
5101,18/11/2023,1516,7535.28
12208,13/04/2024,2988,1469.28
10908,06/07/2024,9706,1956.48
3277,16/03/2024,6301,2002
9850,09/02/2024,7369,7135.76
5082,03/01/2024,9329,5695.68
14088,23/02/2024,1321,997.2
8334,26/03/2024,4346,7060.8
2917,10/09/2024,3459,3888.8
474,03/10/2024,2729,2974.64
11898,21/05/2024,4654,2876.4
5776,12/03/2024,7175,7859.28
6189,14/07/2024,3168,6860.64
8087,26/10/2024,9200,1824.08
1368,23/03/2024,1606,1546.4
12816,31/12/2023,105,1956.88
971,08/09/2024,9671,5316.4
13419,31/05/2024,5062,4031.76
781,13/07/2024,6003,5814.16
12242,16/01/2024,1951,3327.44
484,24/06/2024,3269,5580.64
3397,11/05/2024,8919,1184.64
14044,31/03/2024,2683,3195.76
11303,17/05/2024,8069,7955.68
10752,27/01/2024,8524,6570.48
7462,24/11/2023,6365,3093.68
10574,16/05/2024,4825,5150.08
10814,19/06/2024,9680,1317.52
7232,20/05/2024,1730,2743.68
14856,01/02/2024,2296,5882.56
6441,18/03/2024,8095,2464.96
12949,21/02/2024,1191,2698.8
10408,16/06/2024,9963,3694.64
1153,24/03/2024,6761,2252.96
14767,13/11/2023,4372,5285.2
12411,15/04/2024,1753,1616.48
4755,12/05/2024,2089,7828.08
14726,15/07/2024,3016,6447.52
3511,21/01/2024,9378,1314.24
7495,26/07/2024,1753,7095.92
14218,26/09/2024,3160,1682.8
14525,29/07/2024,9437,321.12
8471,29/01/2024,4954,2852.96
12069,08/09/2024,6019,6622.16
14405,21/02/2024,5925,3957.44
7253,12/10/2024,1206,4145.28
10835,28/05/2024,7476,5723.68
8541,04/01/2024,16,3352.32
5541,16/03/2024,1257,1106.64
7813,23/10/2024,9152,1638.16
12179,08/09/2024,1198,5410.08
8351,14/05/2024,467,3609.36
2001,15/03/2024,3540,7299.2
7328,13/03/2024,2874,7132.64
4658,30/08/2024,5778,7973.28
5555,08/01/2024,9920,5374
12883,05/07/2024,6627,3069.6
1998,05/07/2024,1258,5500.16
2436,21/07/2024,8553,874.08
14336,22/07/2024,3856,3638.4
6969,01/12/2023,1319,416.16
910,01/01/2024,670,703.12
6728,27/01/2024,5086,710.16
14697,18/12/2023,908,738.8
11996,11/10/2024,4049,2316.48
11865,11/06/2024,9105,5426.72
13740,19/11/2023,7215,1444.56
4437,04/02/2024,7659,4948.72
7305,05/12/2023,2412,7472.72
11096,17/01/2024,609,5842.16
2428,22/10/2024,5189,5144.4
4575,08/11/2023,6448,3027.44
5431,31/10/2024,9565,6769.6
5507,20/11/2023,8943,6699.92
11178,22/07/2024,2063,3851.28
3144,29/04/2024,7075,1616
4221,25/12/2023,5443,5284.56
2557,13/09/2024,8110,4639.28
13290,19/10/2024,2354,7578.64
13463,22/11/2023,5307,6516.8
3232,15/10/2024,1035,2983.44
3116,30/07/2024,94,4918.88
12161,31/08/2024,955,2020.4
2619,30/12/2023,4544,1752
7638,13/08/2024,3339,1342.16
14185,18/06/2024,8752,2699.28
14149,28/05/2024,1431,6127.12
13608,07/02/2024,3185,4048.32
9953,17/02/2024,5144,5559.28
6356,16/07/2024,5815,2967.84
101,04/11/2024,5303,4124.32
14534,14/04/2024,3774,1388.8
518,06/06/2024,6252,5897.04
9463,01/04/2024,4721,4914.96
481,15/06/2024,4085,2445.12
11577,23/12/2023,4023,1583.12
2246,31/10/2024,1951,1396.72
6466,24/12/2023,41,2272.48
5693,07/08/2024,6033,2037.28
4720,31/08/2024,5232,6340.96
6226,04/08/2024,1472,3063.68
8469,21/02/2024,1108,1556.8
2555,06/09/2024,8404,5326
12960,25/09/2024,9985,572.24
5233,07/11/2023,9858,5453.04
355,01/08/2024,5789,2348.16
8305,03/03/2024,1971,3455.12
14258,13/02/2024,5994,5373.68
8792,05/02/2024,4786,2280.56
9918,09/10/2024,3613,7427.68
2890,17/03/2024,3139,5099.28
4630,15/10/2024,6006,2132.64
4336,27/07/2024,1993,1946.4
3869,23/09/2024,7728,3348.88
7205,10/03/2024,5664,3312.32
2892,17/07/2024,6435,1128.88
13400,05/02/2024,2895,1090.56
3268,21/01/2024,2845,6755.28
12415,17/06/2024,2386,3268.64
10564,09/05/2024,288,869.52
9158,20/04/2024,2385,3104.48
5639,29/08/2024,5982,1933.28
9150,03/07/2024,3053,5138.72
11668,24/06/2024,6022,5414.64
11306,13/03/2024,5927,2660.48
5400,23/11/2023,3403,627.76
